,c1,c2,jac,cos
0,ARG,AUS,0.08047270680922904,0.8624898692222767
1,ARG,AUT,0.09526525955504848,0.8829474386677344
2,ARG,BGD,0.08229988726042842,0.8613459608485401
3,ARG,BEL,0.0829103214890017,0.8740067025433527
4,ARG,BWA,0.07502799552071669,0.8527343030249968
5,ARG,BRA,0.13811499703615887,0.9139282490425289
6,ARG,BGR,0.09965635738831616,0.8917220922811389
7,ARG,CAN,0.059018201875344733,0.8539647895754885
8,ARG,CHL,0.13744075829383887,0.9167279309869621
9,ARG,CHN,0.054945054945054944,0.8543595793589224
10,ARG,COL,0.12941176470588237,0.9212233403981388
11,ARG,CUB,0.08169014084507042,0.888319939010053
12,ARG,CZE,0.06430155210643015,0.8373019641228724
13,ARG,EGY,0.10154905335628227,0.8859763894755132
14,ARG,ETH,0.0798650168728909,0.8571350554711396
15,ARG,FRA,0.07262569832402235,0.8780466572785285
16,ARG,DEU,0.09090909090909091,0.8702781875689001
17,ARG,GHA,0.06253458771444383,0.8387662119256796
18,ARG,GRC,0.09839816933638444,0.8774059000375314
19,ARG,HKG,0.04008667388949079,0.8114641764562504
20,ARG,HUN,0.08413325804630152,0.8722623773990218
21,ARG,IND,0.052054794520547946,0.8393830137295047
22,ARG,IDN,0.09152927799886298,0.882182121623607
23,ARG,IRL,0.07023411371237458,0.8507189682989528
24,ARG,ISR,0.06253458771444383,0.8581240062874314
25,ARG,ITA,0.10154905335628227,0.897123090768332
26,ARG,JPN,0.06725958866036687,0.8461201465880875
27,ARG,LVA,0.09526525955504848,0.8765990390080841
28,ARG,LBN,0.09277177006260671,0.8867630013226349
29,ARG,LTU,0.07502799552071669,0.8602082592246542
30,ARG,MYS,0.04918032786885246,0.8373141953150027
31,ARG,MEX,0.13074204946996468,0.9080438027527992
32,ARG,MAR,0.09714285714285714,0.8703776976467866
33,ARG,NAM,0.07083100948131622,0.8520597598818956
34,ARG,NLD,0.08967082860385925,0.8696564093775233
35,ARG,NZL,0.01910828025477707,0.8236765630754695
36,ARG,NGA,0.03952355170546833,0.8292446016278957
37,ARG,NOR,0.08229988726042842,0.8600926656167351
38,ARG,PAK,0.07804604154969118,0.8569974506408984
39,ARG,PER,0.13074204946996468,0.9090334665181345
40,ARG,PHL,0.10854503464203233,0.8946371104499632
41,ARG,POL,0.09152927799886298,0.8749250008713976
42,ARG,PRT,0.10091743119266056,0.8844828487906753
43,ARG,KOR,0.008933263268523384,0.7696736218519091
44,ARG,ROU,0.07262569832402235,0.8656626111539033
45,ARG,RUS,0.064891846921797,0.8482487855420046
46,ARG,SAU,0.07683679192372406,0.8653448604644168
47,ARG,SEN,0.11239860950173812,0.8757134251294347
48,ARG,SRB,0.09464082098061574,0.8746615993129198
49,ARG,SVK,0.08229988726042842,0.8628670624061819
50,ARG,SVN,0.06666666666666667,0.8515620999151317
51,ARG,ZAF,0.05726872246696035,0.8244323402994121
52,ARG,SWE,0.09714285714285714,0.8757836055138112
53,ARG,CHE,0.0847457627118644,0.8853137050692004
54,ARG,TWN,0.0798650168728909,0.8595121303301495
55,ARG,TZA,0.07804604154969118,0.8744003118247815
56,ARG,THA,0.09526525955504848,0.8804612745804262
57,ARG,TUR,0.08843537414965986,0.8739899520357038
58,ARG,UGA,0.06666666666666667,0.8507704831097977
59,ARG,UKR,0.06077348066298342,0.8588912549417228
60,ARG,ARE,0.06312292358803986,0.8492390486259244
61,ARG,GBR,0.013192612137203167,0.7908574700726124
62,ARG,USA,0.004709576138147566,0.7868463156326614
63,ARG,VEN,0.11757857974388825,0.9114294110620595
64,ARG,VNM,0.0865874363327674,0.8581502675251261
65,ARG,ZWE,0.05785123966942149,0.8423695492164951
66,AUS,AUT,0.09965635738831616,0.9027436564751398
67,AUS,BGD,0.043478260869565216,0.8428884060429594
68,AUS,BEL,0.061946902654867256,0.8612319618085124
69,AUS,BWA,0.064891846921797,0.8630813913328553
70,AUS,BRA,0.06844741235392321,0.8555126893415324
71,AUS,BGR,0.059018201875344733,0.855773151144907
72,AUS,CAN,0.07322526551145891,0.8924121826143911
73,AUS,CHL,0.05147864184008762,0.8434087463461452
74,AUS,CHN,0.06548279689234185,0.8691275198951544
75,AUS,COL,0.07202680067001675,0.8699396449576522
76,AUS,CUB,0.04121475054229935,0.8311596064176788
77,AUS,CZE,0.04234527687296417,0.8156307845646014
78,AUS,EGY,0.0835214446952596,0.8736741666665846
79,AUS,ETH,0.06430155210643015,0.8416215750728159
80,AUS,FRA,0.04860731840524304,0.8510769848967968
81,AUS,DEU,0.08413325804630152,0.8797092357295966
82,AUS,GHA,0.053208996160175534,0.8542376001975396
83,AUS,GRC,0.07442641298265248,0.8616822896238727
84,AUS,HKG,0.04065040650406504,0.8397100111778518
85,AUS,HUN,0.06312292358803986,0.8607732843661198
86,AUS,IND,0.06371191135734072,0.859073581516473
87,AUS,IDN,0.06018774157923799,0.8747823716396769
88,AUS,IRL,0.08597285067873303,0.895836461873725
89,AUS,ISR,0.07683679192372406,0.864267920198711
90,AUS,ITA,0.05726872246696035,0.8567131256838996
91,AUS,JPN,0.05147864184008762,0.8376093517921924
92,AUS,LVA,0.07623318385650224,0.8647502155475999
93,AUS,LBN,0.06963788300835655,0.877426050847319
94,AUS,LTU,0.05263157894736842,0.8538244270849149
95,AUS,MYS,0.054365733113673806,0.8728173699829784
96,AUS,MEX,0.07442641298265248,0.8541324391873235
97,AUS,MAR,0.054945054945054944,0.8375239601520522
98,AUS,NAM,0.054365733113673806,0.8608463552560345
99,AUS,NLD,0.06312292358803986,0.8686785880816433
100,AUS,NZL,0.04746317512274959,0.8745622876809209
101,AUS,NGA,0.05263157894736842,0.858730495722855
102,AUS,NOR,0.06312292358803986,0.8530621637176821
103,AUS,PAK,0.07442641298265248,0.8603368659888927
104,AUS,PER,0.06904231625835189,0.8575106614002121
105,AUS,PHL,0.08781869688385269,0.8910223449571407
106,AUS,POL,0.07563025210084033,0.8674009907787356
107,AUS,PRT,0.045182362547632006,0.8398812561853181
108,AUS,KOR,0.011591148577449948,0.7920787895320219
109,AUS,ROU,0.04121475054229935,0.833392255824228
110,AUS,RUS,0.06844741235392321,0.8511071437656386
111,AUS,SAU,0.07083100948131622,0.8656152618789977
112,AUS,SEN,0.06135986733001658,0.8403324211378785
113,AUS,SRB,0.07623318385650224,0.8676326606000442
114,AUS,SVK,0.056686846450192625,0.8500964938391614
115,AUS,SVN,0.03783783783783784,0.8269812195907654
116,AUS,ZAF,0.06963788300835655,0.8541150268735919
117,AUS,SWE,0.08413325804630152,0.8864826753906375
118,AUS,CHE,0.053208996160175534,0.8701739476517264
119,AUS,TWN,0.0865874363327674,0.8841833491054123
120,AUS,TZA,0.05843439911797133,0.873822567885454
121,AUS,THA,0.06725958866036687,0.8757910841038522
122,AUS,TUR,0.06963788300835655,0.8530939254621658
123,AUS,UGA,0.04860731840524304,0.8472136755041509
124,AUS,UKR,0.04121475054229935,0.8427159578107263
125,AUS,ARE,0.03783783783783784,0.8387587164582201
126,AUS,GBR,0.017488076311605722,0.8201158986956649
127,AUS,USA,0.010526315789473684,0.8031715871240571
128,AUS,VEN,0.054365733113673806,0.8518487807465306
129,AUS,VNM,0.05843439911797133,0.8539845515733461
130,AUS,ZWE,0.07623318385650224,0.8685039213946741
131,AUT,BGD,0.06077348066298342,0.8510585181655279
132,AUT,BEL,0.10662824207492795,0.9129619055009359
133,AUT,BWA,0.07563025210084033,0.8610267183892371
134,AUT,BRA,0.09839816933638444,0.8851817727643901
135,AUT,BGR,0.12215078901227353,0.9151812763826169
136,AUT,CAN,0.052054794520547946,0.8597111693374283
137,AUT,CHL,0.06904231625835189,0.8600110149733817
138,AUT,CHN,0.067853170189099,0.8741616880515455
139,AUT,COL,0.0847457627118644,0.8808088067413056
140,AUT,CUB,0.04975396391470749,0.8561653276279144
141,AUT,CZE,0.10028653295128939,0.8910120353001159
142,AUT,EGY,0.10344827586206896,0.8922769019690522
143,AUT,ETH,0.07804604154969118,0.8748585109982239
144,AUT,FRA,0.07202680067001675,0.882660845898853
145,AUT,DEU,0.1552346570397112,0.9403256227555717
146,AUT,GHA,0.04860731840524304,0.8492475618483656
147,AUT,GRC,0.11304347826086956,0.9018015909934965
148,AUT,HKG,0.05378704720087816,0.8459684463606334
149,AUT,HUN,0.15315315315315314,0.935120533998628
150,AUT,IND,0.056105610561056105,0.85236081618024
151,AUT,IDN,0.061946902654867256,0.8730071477481433
152,AUT,IRL,0.064891846921797,0.8716455536625417
153,AUT,ISR,0.06725958866036687,0.8772993713911056
154,AUT,ITA,0.10535405872193437,0.9090071335269495
155,AUT,JPN,0.06844741235392321,0.8630947572060835
156,AUT,LVA,0.1254396248534584,0.9080538648224359
157,AUT,LBN,0.0829103214890017,0.888533442814242
158,AUT,LTU,0.08229988726042842,0.8868415479849479
159,AUT,MYS,0.054945054945054944,0.8638101141150137
160,AUT,MEX,0.0835214446952596,0.8735484076725056
161,AUT,MAR,0.0829103214890017,0.876934894705275
162,AUT,NAM,0.056105610561056105,0.8536108398085783
163,AUT,NLD,0.1169284467713787,0.9132693731546672
164,AUT,NZL,0.031149301825993556,0.8607279843005735
165,AUT,NGA,0.04860731840524304,0.8589230158823649
166,AUT,NOR,0.10662824207492795,0.8929712796719214
167,AUT,PAK,0.07442641298265248,0.8663623168434883
168,AUT,PER,0.10028653295128939,0.8886464488838447
169,AUT,PHL,0.06725958866036687,0.8675556013120557
170,AUT,POL,0.14763897190675435,0.9268945001498368
171,AUT,PRT,0.056105610561056105,0.8521605525692825
172,AUT,KOR,0.011058451816745656,0.7939651452789642
173,AUT,ROU,0.09277177006260671,0.8933237492056529
174,AUT,RUS,0.09651627641347801,0.8986443744436758
175,AUT,SAU,0.09714285714285714,0.8812731015370528
176,AUT,SEN,0.08108108108108109,0.8628542404623971
177,AUT,SRB,0.12808460634547592,0.9190263427221769
178,AUT,SVK,0.10344827586206896,0.907792396834632
179,AUT,SVN,0.08108108108108109,0.8861528075779846
180,AUT,ZAF,0.06666666666666667,0.8552865840613888
181,AUT,SWE,0.15315315315315314,0.9334674282897781
182,AUT,CHE,0.09965635738831616,0.9116780357735185
183,AUT,TWN,0.08535895986433013,0.8815875797277891
184,AUT,TZA,0.07563025210084033,0.8863495995924728
185,AUT,THA,0.0890527509926262,0.8881331044877656
186,AUT,TUR,0.09339407744874716,0.9031664544084284
187,AUT,UGA,0.05378704720087816,0.8478297879836699
188,AUT,UKR,0.06844741235392321,0.8768652021240487
189,AUT,ARE,0.0457516339869281,0.8454818748135604
190,AUT,GBR,0.017488076311605722,0.8229838966386144
191,AUT,USA,0.015335801163405606,0.823050578261435
192,AUT,VEN,0.07623318385650224,0.8706503982334647
193,AUT,VNM,0.06666666666666667,0.858494805870631
194,AUT,ZWE,0.07262569832402235,0.8633292973293422
195,BGD,BEL,0.05726872246696035,0.8555261113156146
196,BGD,BWA,0.09090909090909091,0.8839211851414475
197,BGD,BRA,0.08781869688385269,0.8792923889635934
198,BGD,BGR,0.09028960817717206,0.8958063468440566
199,BGD,CAN,0.04975396391470749,0.8400862357230394
200,BGD,CHL,0.06548279689234185,0.8423534591792975
201,BGD,CHN,0.05726872246696035,0.867244680277797
202,BGD,COL,0.08229988726042842,0.8756454614147882
203,BGD,CUB,0.05843439911797133,0.8577380117972366
204,BGD,CZE,0.05090311986863711,0.8310078536883535
205,BGD,EGY,0.10028653295128939,0.8980758404000033
206,BGD,ETH,0.09965635738831616,0.8887342392489493
207,BGD,FRA,0.043478260869565216,0.8478241791071541
208,BGD,DEU,0.061946902654867256,0.8594327467378119
209,BGD,GHA,0.09839816933638444,0.900513184942124
210,BGD,GRC,0.0835214446952596,0.8699903693411486
211,BGD,HKG,0.06253458771444383,0.8558053188263437
212,BGD,HUN,0.08169014084507042,0.8733290863110683
213,BGD,IND,0.10281447443997703,0.9154359001061989
214,BGD,IDN,0.0958904109589041,0.9079327907713532
215,BGD,IRL,0.05032822757111598,0.8625181816287038
216,BGD,ISR,0.055525013743815285,0.8625525995453618
217,BGD,ITA,0.06253458771444383,0.8667778951285882
218,BGD,JPN,0.08047270680922904,0.8758888457016238
219,BGD,LVA,0.07804604154969118,0.8634610781723667
220,BGD,LBN,0.0958904109589041,0.9051728200963067
221,BGD,LTU,0.07142857142857142,0.8681690867579326
222,BGD,MYS,0.07744107744107744,0.9047089794305759
223,BGD,MEX,0.07142857142857142,0.8646390860944528
224,BGD,MAR,0.10281447443997703,0.8951082240439009
225,BGD,NAM,0.07744107744107744,0.8779559434049694
226,BGD,NLD,0.05726872246696035,0.8532376836678577
227,BGD,NZL,0.01856763925729443,0.8435003901471875
228,BGD,NGA,0.06725958866036687,0.8871321822533885
229,BGD,NOR,0.06077348066298342,0.8334954232558033
230,BGD,PAK,0.14695340501792115,0.9302612663429478
231,BGD,PER,0.0798650168728909,0.8801663345504688
232,BGD,PHL,0.0890527509926262,0.9020232505720023
233,BGD,POL,0.07442641298265248,0.868161691747707
234,BGD,PRT,0.05032822757111598,0.8449566085137841
235,BGD,KOR,0.005235602094240838,0.790944622116383
236,BGD,ROU,0.05843439911797133,0.8505694627869975
237,BGD,RUS,0.05032822757111598,0.8399614894804174
238,BGD,SAU,0.08229988726042842,0.8820740217211991
239,BGD,SEN,0.10028653295128939,0.8857287911785156
240,BGD,SRB,0.07442641298265248,0.8670870904878168
241,BGD,SVK,0.07083100948131622,0.8687197539497179
242,BGD,SVN,0.05263157894736842,0.8524214343057145
243,BGD,ZAF,0.048034934497816595,0.835166794254171
244,BGD,SWE,0.07083100948131622,0.8592088080346052
245,BGD,CHE,0.055525013743815285,0.8599861665734411
246,BGD,TWN,0.07202680067001675,0.8757957489653282
247,BGD,TZA,0.10218140068886337,0.9166182859005682
248,BGD,THA,0.12941176470588237,0.9204884934544107
249,BGD,TUR,0.06725958866036687,0.8719836429790051
250,BGD,UGA,0.1047180667433832,0.8911335746125578
251,BGD,UKR,0.05378704720087816,0.8556345382437188
252,BGD,ARE,0.06430155210643015,0.8647672183192489
253,BGD,GBR,0.007345225603357817,0.7942478864353554
254,BGD,USA,0.005762179151388162,0.7715658205988548
255,BGD,VEN,0.06077348066298342,0.8552747541514463
256,BGD,VNM,0.10918544194107452,0.892475184726089
257,BGD,ZWE,0.08720271800679502,0.8883254631935438
258,BEL,BWA,0.056105610561056105,0.8502694246105551
259,BEL,BRA,0.09339407744874716,0.8832347714784038
260,BEL,BGR,0.11304347826086956,0.9090706067948567
261,BEL,CAN,0.05843439911797133,0.8699741823797621
262,BEL,CHL,0.06725958866036687,0.8666118746304073
263,BEL,CHN,0.04918032786885246,0.8526768519023883
264,BEL,COL,0.061946902654867256,0.8598500465182858
265,BEL,CUB,0.048034934497816595,0.8555960310000826
266,BEL,CZE,0.09464082098061574,0.885489129192653
267,BEL,EGY,0.05843439911797133,0.8686337533396349
268,BEL,ETH,0.05263157894736842,0.8397345699584191
269,BEL,FRA,0.06548279689234185,0.8860092616871401
270,BEL,DEU,0.11822947000582411,0.9214534233440085
271,BEL,GHA,0.03559870550161812,0.8320680006030999
272,BEL,GRC,0.08720271800679502,0.8853084150847694
273,BEL,HKG,0.043478260869565216,0.8247089083101244
274,BEL,HUN,0.09777015437392796,0.9009516710343048
275,BEL,IND,0.033925686591276254,0.8296150345913668
276,BEL,IDN,0.04860731840524304,0.8511928767506327
277,BEL,IRL,0.0798650168728909,0.8894951878145564
278,BEL,ISR,0.031149301825993556,0.8428452406023831
279,BEL,ITA,0.08781869688385269,0.908249382978255
280,BEL,JPN,0.05843439911797133,0.856909143808494
281,BEL,LVA,0.0798650168728909,0.8742432464172009
282,BEL,LBN,0.059018201875344733,0.876373547224125
283,BEL,LTU,0.08535895986433013,0.8869119617264775
284,BEL,MYS,0.03615758229897464,0.8467706400827651
285,BEL,MEX,0.05843439911797133,0.8513834247579519
286,BEL,MAR,0.09090909090909091,0.8958187041201889
287,BEL,NAM,0.05843439911797133,0.8600955283985413
288,BEL,NLD,0.1136890951276102,0.9124624018108475
289,BEL,NZL,0.012658227848101266,0.8408081154443962
290,BEL,NGA,0.027837259100642397,0.8325317663179925
291,BEL,NOR,0.12149532710280374,0.9050428074270627
292,BEL,PAK,0.052054794520547946,0.8437381972658577
293,BEL,PER,0.054365733113673806,0.8583387892527908
294,BEL,PHL,0.05785123966942149,0.8577528368132028
295,BEL,POL,0.11627906976744186,0.910930674476742
296,BEL,PRT,0.06725958866036687,0.8844151952109157
297,BEL,KOR,0.007345225603357817,0.7956787240698828
298,BEL,ROU,0.08108108108108109,0.8822086748811214
299,BEL,RUS,0.0457516339869281,0.8357207514606777
300,BEL,SAU,0.04860731840524304,0.8477427653741839
301,BEL,SEN,0.07925801011804384,0.8775592602872915
302,BEL,SRB,0.07683679192372406,0.8701151991972351
303,BEL,SVK,0.09777015437392796,0.8933664249485513
304,BEL,SVN,0.0738255033557047,0.8811845468002967
305,BEL,ZAF,0.04632152588555858,0.8247506098725997
306,BEL,SWE,0.10918544194107452,0.9091828104656209
307,BEL,CHE,0.10154905335628227,0.9064112111814274
308,BEL,TWN,0.048034934497816595,0.8385101019162083
309,BEL,TZA,0.055525013743815285,0.8668905299669766
310,BEL,THA,0.09215017064846416,0.8869949460134949
311,BEL,TUR,0.07563025210084033,0.8776057469458469
312,BEL,UGA,0.05147864184008762,0.8363436057583863
313,BEL,UKR,0.041779706999457406,0.8452192515908513
314,BEL,ARE,0.0328133405056482,0.8361445010787898
315,BEL,GBR,0.010526315789473684,0.817498548194111
316,BEL,USA,0.005762179151388162,0.8005885804686457
317,BEL,VEN,0.04065040650406504,0.846450592055757
318,BEL,VNM,0.06312292358803986,0.8598296083789021
319,BEL,ZWE,0.03727714748784441,0.8186641107938923
320,BWA,BRA,0.08229988726042842,0.872765243249292
321,BWA,BGR,0.07744107744107744,0.8742070436595825
322,BWA,CAN,0.05090311986863711,0.8508990893789556
323,BWA,CHL,0.07023411371237458,0.8534203545219913
324,BWA,CHN,0.03559870550161812,0.8155640992649127
325,BWA,COL,0.07563025210084033,0.865184009693661
326,BWA,CUB,0.06077348066298342,0.8574912768270938
327,BWA,CZE,0.04918032786885246,0.821720476861404
328,BWA,EGY,0.08720271800679502,0.8853652705470914
329,BWA,ETH,0.10218140068886337,0.8978037640874335
330,BWA,FRA,0.028387787895018748,0.8030550325298086
331,BWA,DEU,0.061946902654867256,0.8340457275352302
332,BWA,GHA,0.10535405872193437,0.9046225171586513
333,BWA,GRC,0.0738255033557047,0.8543416669874345
334,BWA,HKG,0.04632152588555858,0.8286145820538757
335,BWA,HUN,0.0798650168728909,0.8610962316474626
336,BWA,IND,0.06077348066298342,0.8638950795792419
337,BWA,IDN,0.07683679192372406,0.8831548410863344
338,BWA,IRL,0.056686846450192625,0.8575728496643319
339,BWA,ISR,0.04404567699836868,0.8362256829762906
340,BWA,ITA,0.05378704720087816,0.8438360450029094
341,BWA,JPN,0.05263157894736842,0.8303604708388466
342,BWA,LVA,0.0798650168728909,0.8638233547431626
343,BWA,LBN,0.07262569832402235,0.882989574077387
344,BWA,LTU,0.06077348066298342,0.8534395776856427
345,BWA,MYS,0.06963788300835655,0.8787050140711116
346,BWA,MEX,0.07023411371237458,0.8628642391242779
347,BWA,MAR,0.09401709401709402,0.8833758062476518
348,BWA,NAM,0.1394658753709199,0.9267100989417235
349,BWA,NLD,0.07083100948131622,0.8503162118263067
350,BWA,NZL,0.0328133405056482,0.8624084228038951
351,BWA,NGA,0.0835214446952596,0.8990347252735692
352,BWA,NOR,0.07322526551145891,0.830106941061619
353,BWA,PAK,0.0738255033557047,0.8676244670769477
354,BWA,PER,0.0847457627118644,0.8770032945987771
355,BWA,PHL,0.10790536641661858,0.8969716825905013
356,BWA,POL,0.07865168539325842,0.8565239979588885
357,BWA,PRT,0.05726872246696035,0.8437940090407879
358,BWA,KOR,0.011591148577449948,0.7905894677884931
359,BWA,ROU,0.056686846450192625,0.8484677594721138
360,BWA,RUS,0.04121475054229935,0.8269983348384841
361,BWA,SAU,0.07083100948131622,0.8657484617632643
362,BWA,SEN,0.11757857974388825,0.9001536895866606
363,BWA,SRB,0.07683679192372406,0.8651577176932409
364,BWA,SVK,0.06312292358803986,0.8485360105201167
365,BWA,SVN,0.05785123966942149,0.839560523387259
366,BWA,ZAF,0.0835214446952596,0.8637104728228069
367,BWA,SWE,0.08169014084507042,0.8567222574375618
368,BWA,CHE,0.055525013743815285,0.8519335046721482
369,BWA,TWN,0.06725958866036687,0.858541846924949
370,BWA,TZA,0.12609970674486803,0.9291592919025445
371,BWA,THA,0.09902690326273612,0.8972375489459241
372,BWA,TUR,0.055525013743815285,0.8333823744348936
373,BWA,UGA,0.1267605633802817,0.9174555748584486
374,BWA,UKR,0.04234527687296417,0.8330725714446452
375,BWA,ARE,0.043478260869565216,0.8335493913793374
376,BWA,GBR,0.007345225603357817,0.7771527536357518
377,BWA,USA,0.008933263268523384,0.786072963668421
378,BWA,VEN,0.053208996160175534,0.8482597918692956
379,BWA,VNM,0.0847457627118644,0.8714537805104524
380,BWA,ZWE,0.14421930870083433,0.9262542259954955
381,BRA,BGR,0.09277177006260671,0.8879759163564288
382,BRA,CAN,0.06018774157923799,0.8540010519221305
383,BRA,CHL,0.09526525955504848,0.892891442530095
384,BRA,CHN,0.06312292358803986,0.8652397113962607
385,BRA,COL,0.12280701754385964,0.9178595380597734
386,BRA,CUB,0.07623318385650224,0.8852138273006692
387,BRA,CZE,0.06077348066298342,0.8380730645602827
388,BRA,EGY,0.07563025210084033,0.8750192519091607
389,BRA,ETH,0.0847457627118644,0.8723678401899277
390,BRA,FRA,0.06253458771444383,0.867356443552512
391,BRA,DEU,0.09028960817717206,0.8802365860402
392,BRA,GHA,0.05726872246696035,0.8609983160274903
393,BRA,GRC,0.0865874363327674,0.8737181440637242
394,BRA,HKG,0.053208996160175534,0.8312409352985055
395,BRA,HUN,0.08535895986433013,0.8688426423827491
396,BRA,IND,0.056686846450192625,0.8591635501877484
397,BRA,IDN,0.09777015437392796,0.8978998761738
398,BRA,IRL,0.06844741235392321,0.8626628946496305
399,BRA,ISR,0.048034934497816595,0.8389637700285969
400,BRA,ITA,0.08047270680922904,0.8894046371143943
401,BRA,JPN,0.0847457627118644,0.8704166747674776
402,BRA,LVA,0.08229988726042842,0.8666473088106552
403,BRA,LBN,0.06963788300835655,0.8803827848967222
404,BRA,LTU,0.06430155210643015,0.8517973565974222
405,BRA,MYS,0.05032822757111598,0.8644299367556386
406,BRA,MEX,0.1169284467713787,0.9053632102981604
407,BRA,MAR,0.10028653295128939,0.8879224811230957
408,BRA,NAM,0.061946902654867256,0.8601919771907763
409,BRA,NLD,0.07804604154969118,0.863542618035605
410,BRA,NZL,0.02073365231259968,0.8333184696757422
411,BRA,NGA,0.04918032786885246,0.8670838888887834
412,BRA,NOR,0.07442641298265248,0.8541438641137097
413,BRA,PAK,0.07925801011804384,0.8698078845664307
414,BRA,PER,0.1347517730496454,0.9264971717665974
415,BRA,PHL,0.10091743119266056,0.8907515881852487
416,BRA,POL,0.10726643598615918,0.8867314852549187
417,BRA,PRT,0.0958904109589041,0.8873790282771279
418,BRA,KOR,0.005762179151388162,0.7918659968806716
419,BRA,ROU,0.07683679192372406,0.8712337750473542
420,BRA,RUS,0.06725958866036687,0.8472253330004567
421,BRA,SAU,0.07262569832402235,0.8582642748664862
422,BRA,SEN,0.10408280621046578,0.8897490325387916
423,BRA,SRB,0.07744107744107744,0.8641868867049459
424,BRA,SVK,0.07083100948131622,0.859776290395359
425,BRA,SVN,0.05090311986863711,0.8416166159622147
426,BRA,ZAF,0.05785123966942149,0.8425246136439718
427,BRA,SWE,0.08535895986433013,0.8773126286162506
428,BRA,CHE,0.06844741235392321,0.870801515003633
429,BRA,TWN,0.07202680067001675,0.8642449643265966
430,BRA,TZA,0.0890527509926262,0.8999015947694622
431,BRA,THA,0.1047180667433832,0.8873948366133483
432,BRA,TUR,0.07804604154969118,0.8727094944367417
433,BRA,UGA,0.08047270680922904,0.8688863672718211
