,c1,c2,jac,cos
0,ARG,AUT,0.1169284467713787,0.7989947452207125
1,ARG,AUS,0.2614980289093298,0.9220730237857131
2,ARG,BGD,0.005762179151388162,0.7391251175838012
3,ARG,BEL,0.09965635738831616,0.7803185176483233
4,ARG,BGR,0.07202680067001675,0.7635765213157985
5,ARG,BRA,0.005762179151388162,0.6919765543440218
6,ARG,BWA,0.05843439911797133,0.7444333433594407
7,ARG,CAN,0.2144212523719165,0.8966553216631186
8,ARG,CHE,0.0738255033557047,0.7726267808357278
9,ARG,CHL,0.007345225603357817,0.7105150162993745
10,ARG,CHN,0.1895910780669145,0.9104155793386857
11,ARG,COL,0.006289308176100629,0.6724654366582261
12,ARG,CUB,0.005235602094240838,0.6761926969679892
13,ARG,CZE,0.04008667388949079,0.7200406637063704
14,ARG,DEU,0.005235602094240838,0.6613156523110729
15,ARG,EGY,0.11046847888953153,0.8052165058845512
16,ARG,ETH,0.0041841004184100415,0.678871488275711
17,ARG,FRA,0.004709576138147566,0.6294220639523006
18,ARG,GBR,0.0005211047420531526,0.5956647153122387
19,ARG,GHA,0.1117544875506659,0.8114828253189542
20,ARG,GRC,0.10408280621046578,0.7774138928507204
21,ARG,HUN,0.10154905335628227,0.7867296950501532
22,ARG,IDN,0.1394658753709199,0.869801080444227
23,ARG,IRL,0.09401709401709402,0.77111455526181
24,ARG,ISR,0.0041841004184100415,0.6459182168013172
25,ARG,IND,0.17503059975520197,0.894153608636781
26,ARG,ITA,0.08413325804630152,0.7628672773347663
27,ARG,JPN,0.0020876826722338203,0.6566064576055601
28,ARG,KEN,0.18299445471349354,0.8832202708657119
29,ARG,KOR,0.03839913466738778,0.7738758173829828
30,ARG,LBN,0.09090909090909091,0.7797633520425596
31,ARG,LTU,0.0026109660574412533,0.6759431298840529
32,ARG,LVA,0.11498257839721254,0.8220237327310586
33,ARG,MAR,0.10535405872193437,0.8082955564941309
34,ARG,MEX,0.007874015748031496,0.7419054418766479
35,ARG,MYS,0.0036591740721380033,0.7220491623747936
36,ARG,NAM,0.09028960817717206,0.8094493531688386
37,ARG,NGA,0.19775421085464753,0.9068746744009081
38,ARG,NLD,0.08229988726042842,0.7773101941938809
39,ARG,NOR,0.09651627641347801,0.7844255525518066
40,ARG,PER,0.007345225603357817,0.6897374938225505
41,ARG,PHL,0.09965635738831616,0.8019288972812365
42,ARG,PAK,0.13811499703615887,0.8758578475344762
43,ARG,POL,0.004709576138147566,0.7461964120168258
44,ARG,PRT,0.0010427528675703858,0.6451568783864753
45,ARG,ROU,0.12609970674486803,0.8200358894330029
46,ARG,SRB,0.0026109660574412533,0.6806898140881392
47,ARG,SWE,0.055525013743815285,0.7616172083227901
48,ARG,SGP,0.08413325804630152,0.8043276271180181
49,ARG,SVN,0.054365733113673806,0.7262990555340367
50,ARG,SVK,0.005235602094240838,0.6084720648931818
51,ARG,SEN,0.10281447443997703,0.7897919708219014
52,ARG,THA,0.10982658959537572,0.8083672540069219
53,ARG,TUR,0.0835214446952596,0.7973853964604424
54,ARG,TWN,0.027287319422150885,0.745308290433488
55,ARG,TZA,0.0367170626349892,0.7624126945210623
56,ARG,UKR,0.0036591740721380033,0.6055329704455497
57,ARG,UGA,0.0041841004184100415,0.6356393991842911
58,ARG,VEN,0.03170338527673294,0.7710107607234284
59,ARG,ZWE,0.17073170731707318,0.8685724516348219
60,AUT,AUS,0.1347517730496454,0.8418213379178959
61,AUT,BGD,0.005762179151388162,0.7253694004825813
62,AUT,BEL,0.1650485436893204,0.8492715040018635
63,AUT,BGR,0.08597285067873303,0.7796110938837356
64,AUT,BRA,0.005235602094240838,0.6737314233909193
65,AUT,BWA,0.07202680067001675,0.7529959472804193
66,AUT,CAN,0.11498257839721254,0.8054502056878371
67,AUT,CHE,0.09526525955504848,0.8027720028673464
68,AUT,CHL,0.003134796238244514,0.69490444810494
69,AUT,CHN,0.0829103214890017,0.7864232136794239
70,AUT,COL,0.0068169900367068695,0.6641060394061592
71,AUT,CUB,0.0026109660574412533,0.6650247973543782
72,AUT,CZE,0.06844741235392321,0.7831921772036704
73,AUT,DEU,0.0068169900367068695,0.6826005346258013
74,AUT,EGY,0.09651627641347801,0.7920564607449508
75,AUT,ETH,0.005762179151388162,0.6933332696033165
76,AUT,FRA,0.0068169900367068695,0.6484754946801954
77,AUT,GBR,0.0010427528675703858,0.6133955157220153
78,AUT,GHA,0.09526525955504848,0.7703381706284563
79,AUT,GRC,0.158021712907117,0.8443937798557107
80,AUT,HUN,0.1524609843937575,0.8394576932365055
81,AUT,IDN,0.06963788300835655,0.7370266167270425
82,AUT,IRL,0.11563044741429401,0.8047978535827187
83,AUT,ISR,0.0041841004184100415,0.6569490657097627
84,AUT,IND,0.09401709401709402,0.7661279871901123
85,AUT,ITA,0.1136890951276102,0.8058619526991018
86,AUT,JPN,0.0036591740721380033,0.6528336800062375
87,AUT,KEN,0.1117544875506659,0.7909602485767526
88,AUT,KOR,0.028387787895018748,0.7169448845769196
89,AUT,LBN,0.0890527509926262,0.7805676206025963
90,AUT,LTU,0.004709576138147566,0.7120975653837784
91,AUT,LVA,0.07925801011804384,0.7688050590555927
92,AUT,MAR,0.11563044741429401,0.819148484040634
93,AUT,MEX,0.006289308176100629,0.7155702241148768
94,AUT,MYS,0.0036591740721380033,0.7288349263487929
95,AUT,NAM,0.07865168539325842,0.7693935895533599
96,AUT,NGA,0.09339407744874716,0.7787190013495374
97,AUT,NLD,0.114335461404527,0.8041839230862605
